variant,train_oof_mae,final_train_oof_mae,heldout_mae,final_heldout_mae,heldout_gain_vs_final,improved_rate_vs_final,mean_prediction_shift_vs_final,meta_json
family_x_sched_gamma_signed,32.78661975841134,32.796417788517424,31.637686808120083,31.77026365632957,0.13257684820948487,0.47305389221556887,-0.41818873502628007,"{""gammas"": {""AF/PVI ablation|150-209"": 1.5750000000000024, ""AF/PVI ablation|210-299"": 1.7000000000000024, ""AF/PVI ablation|300-419"": 2.500000000000003, ""Device implant|150-209"": 0.05000000000000093, ""Device implant|210-299"": -0.024999999999999134, ""Device implant|90-149"": 0.7750000000000016, ""Device implant|<90"": 1.5000000000000022, ""Device revision-generator-upgrade|150-209"": 1.250000000000002, ""Device revision-generator-upgrade|90-149"": 0.2250000000000011, ""Device revision-generator-upgrade|<90"": 0.9750000000000018, ""Diagnostic/testing|210-299"": 2.500000000000003, ""Diagnostic/testing|300-419"": 2.450000000000003, ""Diagnostic/testing|90-149"": 0.02500000000000091, ""LAA closure|150-209"": 1.0000000000000018, ""Other ablation|150-209"": 0.4750000000000013, ""Other ablation|210-299"": 0.42500000000000127, ""Other ablation|300-419"": 2.300000000000003, ""Other ablation|90-149"": 1.8250000000000024, ""Other ablation|<90"": 0.9250000000000017, ""Other|<90"": 0.3250000000000012, ""VT/PVC ablation|210-299"": 1.8250000000000024, ""VT/PVC ablation|300-419"": 2.500000000000003, ""__GLOBAL__"": 1.0000000000000018}, ""n_gammas"": 23}"
scheduled_duration_bin_gamma_positive,32.78833089165673,32.796417788517424,31.700389640183396,31.77026365632957,0.06987401614617368,0.5146178231771751,-0.41552829454993834,"{""gammas"": {""150-209"": 0.9750000000000001, ""210-299"": 1.5, ""300-419"": 2.4250000000000003, ""420+"": 2.0500000000000003, ""90-149"": 0.5750000000000001, ""<90"": 0.75, ""__GLOBAL__"": 1.0}, ""n_gammas"": 7}"
scheduled_duration_bin_gamma_signed,32.78833089165673,32.796417788517424,31.700389640183396,31.77026365632957,0.06987401614617436,0.5146178231771751,-0.41552829454994256,"{""gammas"": {""150-209"": 0.9750000000000018, ""210-299"": 1.5000000000000022, ""300-419"": 2.425000000000003, ""420+"": 2.0500000000000025, ""90-149"": 0.5750000000000014, ""<90"": 0.7500000000000016, ""__GLOBAL__"": 1.0000000000000018}, ""n_gammas"": 7}"
risk6_gamma_positive,32.78948580278688,32.796417788517424,31.709977656463153,31.77026365632957,0.060285999866409624,0.5054596688974992,-0.4483697625932847,"{""gammas"": {""__GLOBAL__"": 1.0, ""risk_0"": 0.35000000000000003, ""risk_1"": 0.8500000000000001, ""risk_2"": 1.05, ""risk_3"": 1.35, ""risk_4"": 1.725, ""risk_5"": 2.25}, ""min_n"": 80, ""n_gammas"": 7, ""risk_oof_corr_abs_error"": 0.45399790222333475}"
risk6_gamma_signed,32.78948580278688,32.796417788517424,31.709977656463153,31.77026365632957,0.060285999866409645,0.5054596688974992,-0.44836976259328887,"{""gammas"": {""__GLOBAL__"": 1.0000000000000018, ""risk_0"": 0.3500000000000012, ""risk_1"": 0.8500000000000016, ""risk_2"": 1.0500000000000018, ""risk_3"": 1.350000000000002, ""risk_4"": 1.7250000000000023, ""risk_5"": 2.2500000000000027}, ""min_n"": 80, ""n_gammas"": 7, ""risk_oof_corr_abs_error"": 0.45399790222333475}"
family_x_note_count_gamma_positive,32.79057267227091,32.796417788517424,31.61971610867994,31.77026365632957,0.15054754764963074,0.49313138429024306,-0.7349896345363154,"{""gammas"": {""AF/PVI ablation|0"": 0.0, ""AF/PVI ablation|13-23"": 1.725, ""AF/PVI ablation|24 cap"": 1.75, ""Device implant|0"": 2.15, ""Device implant|13-23"": 1.0250000000000001, ""Device implant|24 cap"": 0.7000000000000001, ""Device revision-generator-upgrade|0"": 0.0, ""Device revision-generator-upgrade|13-23"": 0.35000000000000003, ""Device revision-generator-upgrade|24 cap"": 0.925, ""Diagnostic/testing|13-23"": 1.1, ""Diagnostic/testing|24 cap"": 0.07500000000000001, ""LAA closure|24 cap"": 1.0, ""Lead/device extraction-removal|24 cap"": 1.25, ""Other ablation|0"": 1.9500000000000002, ""Other ablation|13-23"": 1.0250000000000001, ""Other ablation|24 cap"": 1.075, ""Other ablation|6-12"": 2.5, ""Other|24 cap"": 0.45, ""VT/PVC ablation|13-23"": 2.5, ""VT/PVC ablation|24 cap"": 2.5, ""__GLOBAL__"": 1.0}, ""n_gammas"": 21}"
family_x_note_count_gamma_signed,32.791733282260246,32.796417788517424,31.61971610867994,31.77026365632957,0.1505475476496308,0.49700598802395207,-0.7349896345363198,"{""gammas"": {""AF/PVI ablation|0"": -1.0, ""AF/PVI ablation|13-23"": 1.7250000000000023, ""AF/PVI ablation|24 cap"": 1.7500000000000024, ""Device implant|0"": 2.150000000000003, ""Device implant|13-23"": 1.0250000000000017, ""Device implant|24 cap"": 0.7000000000000015, ""Device revision-generator-upgrade|0"": -0.4499999999999995, ""Device revision-generator-upgrade|13-23"": 0.3500000000000012, ""Device revision-generator-upgrade|24 cap"": 0.9250000000000017, ""Diagnostic/testing|13-23"": 1.1000000000000019, ""Diagnostic/testing|24 cap"": 0.07500000000000095, ""LAA closure|24 cap"": 1.0000000000000018, ""Lead/device extraction-removal|24 cap"": 1.250000000000002, ""Other ablation|0"": 1.9500000000000026, ""Other ablation|13-23"": 1.0250000000000017, ""Other ablation|24 cap"": 1.075000000000002, ""Other ablation|6-12"": 2.500000000000003, ""Other|24 cap"": 0.4500000000000013, ""VT/PVC ablation|13-23"": 2.500000000000003, ""VT/PVC ablation|24 cap"": 2.500000000000003, ""__GLOBAL__"": 1.0000000000000018}, ""n_gammas"": 21}"
risk8_x_sched_gamma_positive,32.79313697397519,32.796417788517424,31.771685600926624,31.77026365632957,-0.0014219445970530204,0.4712927087002466,-0.4262831575223993,"{""gammas"": {""__GLOBAL__"": 1.0, ""risk_0|90-149"": 0.1, ""risk_0|<90"": 0.35000000000000003, ""risk_1|150-209"": 0.45, ""risk_1|90-149"": 0.65, ""risk_1|<90"": 1.125, ""risk_2|150-209"": 1.725, ""risk_2|210-299"": 1.5250000000000001, ""risk_2|90-149"": 0.5, ""risk_2|<90"": 1.0250000000000001, ""risk_3|150-209"": 1.7750000000000001, ""risk_3|210-299"": 1.375, ""risk_3|90-149"": 0.0, ""risk_4|150-209"": 0.675, ""risk_4|210-299"": 1.125, ""risk_4|300-419"": 0.9, ""risk_4|90-149"": 1.875, ""risk_5|150-209"": 1.225, ""risk_5|210-299"": 1.9500000000000002, ""risk_5|300-419"": 2.5, ""risk_5|90-149"": 2.5, ""risk_6|150-209"": 0.0, ""risk_6|210-299"": 2.3000000000000003, ""risk_6|300-419"": 2.5, ""risk_6|90-149"": 0.0, ""risk_7|150-209"": 0.0, ""risk_7|210-299"": 1.2750000000000001, ""risk_7|300-419"": 2.5}, ""min_n"": 120, ""n_gammas"": 28, ""risk_oof_corr_abs_error"": 0.45397763400402785}"
risk3_x_family_gamma_signed,32.79336413580928,32.796417788517424,31.62531966290533,31.77026365632957,0.1449439934242422,0.4945403311025009,-0.6139557140775723,"{""gammas"": {""__GLOBAL__"": 1.0000000000000018, ""risk_0|AF/PVI ablation"": 0.3750000000000012, ""risk_0|Device implant"": 0.5250000000000014, ""risk_0|Device revision-generator-upgrade"": 0.7250000000000015, ""risk_0|Diagnostic/testing"": 0.125000000000001, ""risk_0|LAA closure"": 1.0000000000000018, ""risk_0|Other"": 0.3250000000000012, ""risk_0|Other ablation"": 1.0250000000000017, ""risk_1|AF/PVI ablation"": 1.7500000000000024, ""risk_1|Device implant"": 1.0500000000000018, ""risk_1|Device revision-generator-upgrade"": 1.4500000000000022, ""risk_1|Diagnostic/testing"": 0.07500000000000095, ""risk_1|Other ablation"": 0.6000000000000014, ""risk_1|VT/PVC ablation"": 1.8000000000000025, ""risk_2|AF/PVI ablation"": 2.425000000000003, ""risk_2|Device implant"": 0.2500000000000011, ""risk_2|Device revision-generator-upgrade"": 0.02500000000000091, ""risk_2|Diagnostic/testing"": 2.450000000000003, ""risk_2|Lead/device extraction-removal"": 2.500000000000003, ""risk_2|Other ablation"": 1.350000000000002, ""risk_2|VT/PVC ablation"": 2.500000000000003}, ""min_n"": 120, ""n_gammas"": 21, ""risk_oof_corr_abs_error"": 0.4545378570140534}"
risk5_gamma_signed,32.79391895532711,32.796417788517424,31.700875708908345,31.77026365632957,0.06938794742122172,0.42937654103557593,-0.26745010224078863,"{""gammas"": {""__GLOBAL__"": 1.0000000000000018, ""risk_0"": 0.40000000000000124, ""risk_1"": 1.0000000000000018, ""risk_2"": 0.9750000000000018, ""risk_3"": 1.5000000000000022, ""risk_4"": 2.2250000000000028}, ""min_n"": 80, ""n_gammas"": 6, ""risk_oof_corr_abs_error"": 0.4549402741352525}"
